,medhinc23,medhval23,medrent23,totpop23,GEOID,totpop19,medhval19,medrent19,medhinc19,GENTRIFICATION
492,180729.0,1122300.0,3501.0,4500,06073017047,3971.0,797600.0,2667.0,150924.0,-0.03576707643146387
493,98036.0,741000.0,1953.0,6281,06073017048,6758.0,517500.0,1384.0,67698.0,-0.03881552962480096
494,107917.0,812500.0,1750.0,2793,06073017049,3364.0,572800.0,1457.0,108462.0,0.12405942602603863
495,108424.0,947900.0,1758.0,2958,06073017050,3104.0,589300.0,1258.0,63750.0,-0.0940462534496767
496,129468.0,794100.0,2681.0,4813,06073017051,5188.0,545500.0,2419.0,106161.0,0.07463363825592784
497,126588.0,897200.0,2859.0,4921,06073017052,5277.0,605500.0,2003.0,103336.0,-0.006975683411963279
498,210104.0,1299700.0,3501.0,3687,06073017053,3305.0,1021400.0,3501.0,155208.0,-0.015320798559976832
499,159044.0,1026000.0,2284.0,5839,06073017054,5731.0,758700.0,1938.0,101875.0,0.007349925109877697
500,159434.0,978800.0,3070.0,5037,06073017055,5453.0,649100.0,2293.0,124702.0,-0.0028874328894390455
501,111167.0,857500.0,2813.0,4321,06073017056,4486.0,595700.0,2125.0,112609.0,0.05606367806944765
502,173750.0,1031800.0,2429.0,3831,06073017057,3629.0,605700.0,1845.0,90511.0,-0.11619385074508579
503,139076.0,791900.0,2388.0,4284,06073017058,4127.0,605700.0,1845.0,90511.0,-0.013837982088736989
504,89516.0,771400.0,2538.0,3498,06073017059,3853.0,640200.0,1911.0,84388.0,0.10582677041848794
505,121205.0,925800.0,2405.0,3222,06073017060,2820.0,640200.0,1911.0,84388.0,-0.03309289392282125
506,160126.0,2000001.0,3501.0,3335,06073017061,3175.0,1390586.0,2409.0,186110.0,-0.008379341187060907
507,246078.0,2000001.0,3501.0,4976,06073017062,5373.0,1390700.0,2409.0,186116.0,-0.011247296584037864
508,121015.0,945500.0,2483.0,4346,06073017063,6879.0,822100.0,1593.0,139233.0,0.13525695644261865
509,208167.0,1145700.0,3501.0,8518,06073017064,8708.0,822100.0,1593.0,139233.0,-0.1531156601786338
510,192317.0,1230600.0,1660.0,10060,06073017065,3024.0,822100.0,1593.0,139233.0,-0.14130462374239885
511,197794.0,1244100.0,2270.0,5405,06073017066,6736.0,822100.0,1593.0,139233.0,-0.001175283171093694
512,223977.0,1096800.0,,2894,06073017067,3321.0,779800.0,2340.0,130477.0,
513,145313.0,999500.0,2853.0,4736,06073017068,4842.0,779800.0,2340.0,130477.0,0.050669527028902484
514,186625.0,927300.0,2617.0,2337,06073017069,2789.0,783900.0,2355.0,150203.0,0.0882266364565322
515,195865.0,1392900.0,2698.0,5322,06073017070,6737.0,783900.0,2355.0,150203.0,0.05514686854963288
516,194196.0,1126300.0,3041.0,5485,06073017071,5835.0,783900.0,2355.0,150203.0,0.00908168228484782
517,136468.0,1372200.0,2605.0,3748,06073017104,3906.0,817500.0,2180.0,126765.0,0.04477182221846926
518,242625.0,2000001.0,3501.0,4331,06073017106,4538.0,2000001.0,3100.0,135990.0,-0.007851443823895465
519,199063.0,1247000.0,3501.0,3146,06073017107,2874.0,861100.0,3501.0,180417.0,0.004456531050601793
520,165893.0,1131500.0,2965.0,4336,06073017108,4859.0,801500.0,2631.0,140394.0,0.060121023548182634
521,237402.0,1560000.0,2739.0,6400,06073017109,7119.0,1064946.0,2213.0,191941.0,0.02336428229520099
522,195667.0,2000001.0,3501.0,4321,06073017111,4399.0,1292477.0,1696.0,151489.0,-0.13324486579000955
523,201667.0,1357800.0,,2268,06073017112,2676.0,1294100.0,1695.0,151205.0,
524,125595.0,1219000.0,2250.0,5544,06073017113,4827.0,1294100.0,1695.0,151205.0,0.03946541286046401
525,193348.0,2000001.0,3355.0,2266,06073017201,2113.0,2000001.0,2320.0,128281.0,-0.031191388821890063
526,179018.0,2000001.0,3421.0,1655,06073017202,2186.0,2000001.0,2320.0,128281.0,-0.01217192198025953
527,119558.0,2000001.0,2906.0,3582,06073017303,2932.0,1881500.0,2536.0,182292.0,0.07962301109032144
528,168889.0,1670800.0,3309.0,3344,06073017305,3250.0,1085300.0,2429.0,114972.0,-0.03302021971600574
529,224514.0,1971800.0,3501.0,2564,06073017306,2439.0,1397500.0,2417.0,131818.0,-0.04038154396204765
530,143417.0,1613600.0,3501.0,2158,06073017307,2570.0,1246127.0,2159.0,87699.0,-0.0859463764350886
531,113239.0,1572100.0,2815.0,2288,06073017308,3415.0,1245300.0,2159.0,87667.0,0.05221902316794397
532,151518.0,1255700.0,2948.0,4339,06073017403,5345.0,884400.0,2534.0,150368.0,0.0988184565327308
533,138403.0,980100.0,2905.0,4446,06073017405,3888.0,894100.0,1774.0,95465.0,-0.10108873567430321
534,161331.0,1730500.0,2531.0,2929,06073017406,3211.0,894100.0,1774.0,95465.0,-0.07970558233985062
535,192468.0,2000001.0,3501.0,3282,06073017407,3262.0,1495100.0,2531.0,119855.0,-0.03960345816297446
536,119028.0,1942600.0,2921.0,2530,06073017408,2424.0,1495100.0,2531.0,119855.0,0.07860570509171144
537,145357.0,1763900.0,3031.0,2750,06073017501,2863.0,1013500.0,2009.0,108977.0,-0.0446876042978146
538,118611.0,1276300.0,2594.0,3371,06073017502,3713.0,907100.0,1843.0,96953.0,0.009200646863356601
539,171310.0,1471000.0,3501.0,5221,06073017601,5584.0,1115400.0,2114.0,116409.0,-0.05778267690248029
540,182361.0,1650500.0,3114.0,2941,06073017603,2608.0,900000.0,2927.0,123542.0,-0.011510426726669944
541,135797.0,2000001.0,2422.0,3745,06073017605,3582.0,912800.0,1843.0,72532.0,-0.11590740987135828
542,97412.0,869200.0,2413.0,3600,06073017606,3859.0,912800.0,1843.0,72532.0,0.07188023069386715
543,124833.0,1225900.0,2403.0,5706,06073017701,5141.0,1148200.0,1751.0,91667.0,-0.040895321822406516
544,144559.0,1753000.0,2879.0,3264,06073017702,3627.0,958000.0,1934.0,107083.0,-0.025882896044247254
545,115711.0,1133100.0,2379.0,7195,06073017801,6842.0,771500.0,1923.0,85500.0,-0.010240930605458914
546,158922.0,1302600.0,3501.0,5802,06073017808,6482.0,953200.0,3501.0,150347.0,0.04973418272072613
547,114500.0,1171500.0,2365.0,2479,06073017809,2214.0,820300.0,2500.0,87083.0,0.07297588558132523
548,145188.0,1169200.0,2430.0,4983,06073017810,4578.0,796100.0,2122.0,114141.0,0.0027099728894014463
549,167287.0,968200.0,3129.0,6590,06073017811,6665.0,679900.0,2380.0,111852.0,-0.023847397030018896
550,132299.0,1159900.0,3501.0,4551,06073017813,4018.0,891500.0,1832.0,109189.0,-0.11129996328849745
551,72901.0,1095000.0,2061.0,3956,06073017901,4007.0,667952.0,1759.0,66115.0,0.05327427137873358
552,72863.0,889400.0,2397.0,2869,06073017902,3093.0,668100.0,1759.0,66115.0,0.04271350833016724
553,96103.0,1359400.0,2483.0,3451,06073018000,3258.0,1179000.0,1836.0,89028.0,0.026117365775285374
554,116215.0,818800.0,2558.0,3416,06073018101,3564.0,572300.0,1641.0,66250.0,-0.12464461939261695
555,87976.0,1151400.0,1767.0,2525,06073018102,2548.0,572300.0,1641.0,66250.0,-0.010662737712310369
556,75707.0,1032000.0,1806.0,3024,06073018201,2972.0,690100.0,1377.0,50881.0,-0.025154117561596627
557,82875.0,1169000.0,1965.0,3520,06073018202,3782.0,690100.0,1377.0,50881.0,-0.07717841773093789
558,72230.0,1000000.0,2214.0,889,06073018301,996.0,791700.0,1711.0,86292.0,0.11495792894500308
559,67955.0,933800.0,1824.0,1263,06073018302,1123.0,791700.0,1711.0,86292.0,0.19492790405484192
560,80844.0,806900.0,1852.0,3497,06073018400,3399.0,576700.0,1381.0,47867.0,-0.046270796330147
561,82279.0,1064500.0,1874.0,6775,06073018504,6595.0,711400.0,1801.0,90263.0,0.1375603888887008
562,61343.0,625000.0,1791.0,5242,06073018509,5454.0,490700.0,1389.0,47875.0,0.056721123143332476
563,56071.0,670400.0,1790.0,2733,06073018510,2816.0,444800.0,2037.0,73824.0,0.2056307065174534
564,75356.0,695300.0,1830.0,4394,06073018511,5502.0,496900.0,1423.0,51420.0,0.05328071841472148
565,54954.0,463500.0,2198.0,3585,06073018512,3960.0,294000.0,1695.0,46779.0,0.04142781200376381
566,116042.0,811500.0,3193.0,5146,06073018515,4767.0,628200.0,2087.0,82589.0,-0.06384398366278182
567,107440.0,644300.0,2750.0,3957,06073018516,3899.0,484000.0,2010.0,87298.0,0.017277868393881873
568,90478.0,567200.0,2224.0,4014,06073018517,4704.0,342500.0,1768.0,61607.0,0.009604254994397418
569,103317.0,632400.0,2043.0,3315,06073018518,3764.0,437000.0,1579.0,84643.0,0.037945468308745525
570,79851.0,602000.0,1978.0,6001,06073018519,5546.0,449800.0,1479.0,63940.0,0.00037418821444714506
571,93087.0,530500.0,2459.0,5394,06073018520,6234.0,420000.0,2072.0,75360.0,0.10153550623920198
572,110156.0,666700.0,2846.0,5427,06073018521,3905.0,420000.0,2072.0,75360.0,-0.16365259869528023
573,124119.0,806100.0,2618.0,5036,06073018522,4697.0,523200.0,1871.0,80884.0,-0.10375628764133785
574,102065.0,662100.0,2428.0,4871,06073018523,5224.0,523200.0,1871.0,80884.0,0.05826160499853626
575,89779.0,796200.0,2988.0,3660,06073018524,3830.0,525300.0,2226.0,95436.0,0.06026294568961897
576,159688.0,807900.0,3501.0,4003,06073018525,5123.0,525300.0,2226.0,95436.0,-0.04813253518082232
577,116842.0,808900.0,2914.0,4648,06073018601,5491.0,564400.0,2303.0,97151.0,0.05719325259268168
578,127315.0,650900.0,2615.0,3327,06073018608,2812.0,503900.0,2488.0,92083.0,0.04499765849512904
579,83807.0,536800.0,1748.0,6374,06073018609,6437.0,337000.0,1684.0,74958.0,0.09447504382723604
580,143333.0,673800.0,2570.0,5047,06073018612,4092.0,466400.0,2207.0,87845.0,-0.08338888537475338
581,88450.0,596100.0,2488.0,3801,06073018613,4073.0,415000.0,1943.0,77083.0,0.05226728207254567
582,66580.0,612900.0,1755.0,3191,06073018615,3046.0,376600.0,1547.0,38424.0,-0.011383574554533628
583,66733.0,575300.0,1880.0,3333,06073018616,3701.0,376600.0,1547.0,38424.0,0.009851972421216042
584,130500.0,804300.0,3015.0,3335,06073018617,3727.0,464100.0,1705.0,68393.0,-0.20623888783378666
585,76573.0,567300.0,2165.0,3982,06073018618,4074.0,464100.0,1705.0,68393.0,0.10267926214899419
586,173072.0,969200.0,3250.0,4941,06073018619,6642.0,600500.0,3501.0,109356.0,0.02885481019579969
587,83333.0,644800.0,2434.0,2095,06073018620,3464.0,600500.0,3501.0,109356.0,0.3557985313383161
588,115250.0,604500.0,2453.0,1979,06073018621,1453.0,239200.0,1698.0,51172.0,-0.20128667358267943
589,75085.0,356400.0,2290.0,5008,06073018622,4247.0,239200.0,1698.0,51172.0,-0.06331788006684544
590,62998.0,,2955.0,40481,06073018700,38754.0,0.0,2374.0,49578.0,
591,101625.0,811900.0,2551.0,3454,06073018801,3911.0,637700.0,2266.0,90857.0,0.13148101886605837
592,101161.0,880900.0,2106.0,4697,06073018803,4817.0,645000.0,1728.0,82250.0,0.045103864648857364
593,126161.0,1039300.0,2988.0,4928,06073018804,5299.0,660600.0,1896.0,105331.0,-0.028577768734923015
594,135717.0,820900.0,2328.0,3977,06073018805,3045.0,660570.0,1889.0,104957.0,0.005702209549002503
595,73750.0,627000.0,1417.0,5819,06073018903,4905.0,464600.0,1215.0,51629.0,-0.0076829657823409316
596,71307.0,607600.0,1804.0,6535,06073018904,5554.0,422500.0,1297.0,48369.0,-0.05950648107924208
597,78975.0,655900.0,1687.0,6095,06073018905,6891.0,449100.0,1180.0,57473.0,0.002850885604952051
598,76410.0,734900.0,1569.0,6363,06073018906,6798.0,504100.0,1292.0,62880.0,0.03850982843992759
599,128244.0,876000.0,3501.0,6497,06073019001,5837.0,623200.0,799.0,89392.0,-0.2786225336845657
600,130987.0,805300.0,2292.0,3818,06073019002,2175.0,509200.0,1194.0,80898.0,-0.25981574027165694
601,115254.0,716500.0,2844.0,5929,06073019103,5682.0,600000.0,0.0,97083.0,-0.1379505930157114
602,118636.0,788400.0,2123.0,6577,06073019105,5719.0,606991.0,2222.0,97280.0,0.11092318274961199
603,159375.0,682000.0,1878.0,3018,06073019107,2067.0,318600.0,1583.0,80500.0,-0.1829789742170965
604,96621.0,643600.0,1549.0,2344,06073019108,2896.0,522600.0,1416.0,95164.0,0.17692617083103032
605,122083.0,652100.0,1630.0,4300,06073019109,3997.0,522600.0,1416.0,95164.0,0.059355727902774706
606,130402.0,840100.0,1903.0,5108,06073019110,6018.0,607373.0,1080.0,96974.0,-0.024555032891652347
607,125366.0,874200.0,1177.0,4504,06073019111,4538.0,607400.0,1077.0,96978.0,0.0048916674370605845
608,138000.0,772000.0,3102.0,2793,06073019203,2826.0,575400.0,1934.0,85500.0,-0.0837251559648355
609,62459.0,427200.0,2145.0,6072,06073019205,6273.0,356800.0,1580.0,52108.0,0.025566970362972077
610,97939.0,591900.0,2108.0,5865,06073019206,5909.0,461500.0,1631.0,71854.0,0.041125994144426394
611,132891.0,1026300.0,2898.0,3682,06073019208,3369.0,681800.0,1596.0,88365.0,-0.16954977481799452
612,141136.0,926600.0,2759.0,2899,06073019209,3576.0,577000.0,1489.0,69125.0,-0.21376339780969034
613,74038.0,601400.0,1784.0,6318,06073019210,6092.0,577000.0,1489.0,69125.0,0.1504505719305006
614,112750.0,794800.0,3131.0,6359,06073019301,6726.0,577800.0,2257.0,105063.0,0.0505911844526942
615,124338.0,778100.0,2121.0,8511,06073019303,7921.0,521600.0,1805.0,91652.0,0.02426541638735076
616,103207.0,676800.0,3113.0,3328,06073019304,3661.0,445600.0,1875.0,75567.0,-0.0738497458721323
617,76768.0,603400.0,2553.0,4010,06073019305,4031.0,445600.0,1875.0,75567.0,0.06758809404481081
618,100227.0,595100.0,2725.0,5487,06073019403,5270.0,439600.0,1746.0,91036.0,-0.0020798823556870197
619,79896.0,618900.0,2123.0,3232,06073019404,3409.0,415000.0,1682.0,86293.0,0.08370574508646267
620,76382.0,625000.0,2233.0,3969,06073019405,3994.0,397800.0,1748.0,72217.0,0.02936687776157757
621,83590.0,619300.0,1853.0,4760,06073019406,4888.0,426700.0,1563.0,75179.0,0.05797044256024692
622,82750.0,633800.0,1896.0,3447,06073019501,4068.0,364000.0,1505.0,54500.0,-0.02638558488308162
623,60078.0,570200.0,1772.0,5732,06073019502,5928.0,384500.0,1392.0,46472.0,0.02520704233538369
624,82123.0,493100.0,1963.0,5163,06073019503,5638.0,242400.0,1679.0,67535.0,0.0544705217092836
625,112981.0,780200.0,1789.0,6887,06073019601,7468.0,577800.0,1497.0,78310.0,0.028245068795887347
626,110625.0,839800.0,1785.0,5882,06073019602,5397.0,591000.0,1303.0,85340.0,-0.03407161360460806
627,90234.0,771400.0,2338.0,7374,06073019701,7214.0,446600.0,1807.0,78300.0,-0.021418027529168243
628,101607.0,754000.0,2246.0,4915,06073019702,5070.0,530200.0,1790.0,94452.0,0.06840668375342959
629,107813.0,779500.0,2619.0,5668,06073019803,5115.0,551300.0,2283.0,91667.0,0.032120593980240336
630,148618.0,1044400.0,3479.0,4433,06073019804,4412.0,670400.0,2668.0,119667.0,-0.006962773334711958
631,87266.0,509400.0,2301.0,4111,06073019805,4265.0,377520.0,1490.0,49473.0,-0.08529552465658054
632,98521.0,797200.0,2767.0,4667,06073019808,4659.0,601634.0,2207.0,75776.0,0.022471647915624143
633,132650.0,709800.0,2702.0,4289,06073019809,4039.0,545342.0,2637.0,99870.0,0.05153880151003899
634,116750.0,846600.0,2661.0,6625,06073019810,7199.0,643426.0,2043.0,109323.0,0.0739413625793355
635,125000.0,1047700.0,2807.0,5977,06073019811,5090.0,644100.0,2040.0,109443.0,-0.05049791095094586
636,82206.0,721600.0,2200.0,4234,06073019902,4276.0,490000.0,1429.0,70764.0,-0.03365023764607904
637,105089.0,846400.0,2220.0,4779,06073019903,5035.0,538500.0,1435.0,84048.0,-0.06461259603703126
638,104458.0,833600.0,2357.0,5868,06073019904,6916.0,583800.0,1914.0,80476.0,0.050478769544416685
639,107944.0,779200.0,2451.0,5502,06073019905,4309.0,569200.0,1783.0,77219.0,-0.091088446954376
640,185121.0,1131900.0,3501.0,5818,06073020015,5001.0,710800.0,2128.0,111054.0,-0.14562853483153804
641,62702.0,,2145.0,3171,06073020017,3342.0,0.0,1670.0,57128.0,
642,74026.0,574200.0,1747.0,7296,06073020019,7093.0,333500.0,1525.0,62779.0,0.035063123821138076
643,83706.0,746100.0,1685.0,5287,06073020021,6701.0,547500.0,1360.0,79267.0,0.11654648599208092
644,102574.0,657800.0,2218.0,4055,06073020023,4656.0,429800.0,2461.0,90885.0,0.16040516340177063
645,85714.0,607100.0,2250.0,4203,06073020024,4517.0,449200.0,1931.0,68011.0,0.08570338535287525
646,86080.0,622700.0,2354.0,5357,06073020025,4771.0,436100.0,1714.0,70847.0,-0.03921117013583672
647,122750.0,852500.0,2555.0,4234,06073020026,4461.0,599400.0,2091.0,94211.0,0.024865136645673983
648,58147.0,573500.0,1737.0,3681,06073020028,4825.0,367600.0,1297.0,43295.0,0.05785647921612198
649,71301.0,418000.0,2140.0,6897,06073020029,5808.0,97600.0,1481.0,42799.0,-0.09017191283796663
650,180625.0,1373400.0,2240.0,8502,06073020030,7386.0,854000.0,1832.0,133731.0,0.010392892876109366
651,119681.0,1047700.0,2321.0,6575,06073020031,7293.0,854000.0,1832.0,133731.0,0.11124021344935786
652,163000.0,1101200.0,2656.0,3313,06073020032,3744.0,724200.0,2410.0,124063.0,0.06318302041063277
653,115682.0,872400.0,2850.0,4259,06073020033,4091.0,724200.0,2410.0,124063.0,0.1138934729621693
654,240587.0,1409400.0,3501.0,2560,06073020034,2808.0,889600.0,3501.0,162143.0,0.007481434875179542
655,172092.0,1194700.0,3501.0,6246,06073020035,6905.0,889600.0,3501.0,162143.0,0.045848450229902304
656,71555.0,415300.0,1847.0,3649,06073020036,4079.0,356400.0,1599.0,50972.0,0.0812938936247631
657,94222.0,712000.0,2241.0,4342,06073020037,4662.0,356400.0,1599.0,50972.0,-0.1552675940928403
658,157069.0,877300.0,3501.0,5232,06073020038,5455.0,597500.0,2729.0,128338.0,0.004977265357091892
659,152083.0,846600.0,2905.0,2038,06073020039,2428.0,597500.0,2729.0,128338.0,0.06575488294088365
660,140746.0,947700.0,2943.0,4095,06073020040,3926.0,637200.0,1752.0,86295.0,-0.15456440078869083
661,79693.0,616100.0,2092.0,2713,06073020041,2921.0,637200.0,1752.0,86295.0,0.22859511548614572
662,110199.0,705400.0,2652.0,4452,06073020042,3101.0,712200.0,2800.0,123887.0,0.14300576996637515
663,189265.0,1219100.0,2458.0,5468,06073020043,5735.0,712200.0,2800.0,123887.0,0.05305841517008317
664,207500.0,1060900.0,3501.0,9367,06073020044,8625.0,712200.0,2800.0,123887.0,-0.02863955309145308
665,113875.0,523100.0,1830.0,4382,06073020105,4029.0,377700.0,1542.0,76475.0,-0.015375923868608476
666,93509.0,647100.0,2336.0,3730,06073020106,3704.0,447600.0,1630.0,88832.0,0.014826312888765944
667,104273.0,802200.0,2124.0,4772,06073020107,3923.0,481300.0,1739.0,86528.0,-0.049545754252357244
668,66250.0,512600.0,2109.0,4705,06073020108,6524.0,339000.0,1624.0,60328.0,0.09838257941350544
669,102381.0,604600.0,2505.0,5004,06073020109,5386.0,414800.0,2120.0,82806.0,0.043554409194033285
670,136468.0,805800.0,3119.0,8900,06073020110,6253.0,581900.0,1940.0,115278.0,-0.055537210220944405
671,167534.0,824400.0,2212.0,3858,06073020111,3935.0,581900.0,1940.0,115278.0,0.04490125721294706
672,47669.0,441300.0,1793.0,6792,06073020202,6789.0,340600.0,1315.0,44750.0,0.01585967224499391
673,71071.0,569900.0,1755.0,5138,06073020206,6077.0,424000.0,1223.0,49243.0,0.0356711175145521
674,61950.0,566800.0,1779.0,4940,06073020207,4794.0,194200.0,1357.0,39464.0,-0.060060917923035
675,104911.0,604600.0,2350.0,3567,06073020208,2584.0,405045.0,1750.0,71709.0,-0.09449873979504064
676,52881.0,157900.0,1601.0,4715,06073020209,5224.0,83600.0,1270.0,39968.0,0.04796298438816159
677,64069.0,357600.0,1800.0,4413,06073020210,5084.0,254800.0,1395.0,54179.0,0.06303452430938547
678,61327.0,556100.0,1970.0,5821,06073020211,6481.0,364900.0,1458.0,46333.0,0.002039955108265358
679,53333.0,487800.0,1863.0,3962,06073020213,3865.0,330800.0,1334.0,41250.0,-0.01786697604444061
680,32194.0,612800.0,1689.0,4855,06073020214,6194.0,320000.0,1291.0,29043.0,0.019967065623800517
681,140586.0,688600.0,2734.0,6480,06073020304,6813.0,503300.0,2123.0,108958.0,0.01900618653882903
682,108814.0,687000.0,2756.0,5812,06073020305,6221.0,490200.0,1614.0,83936.0,-0.07723592392371433
683,51736.0,277300.0,1916.0,6512,06073020308,5815.0,175900.0,1388.0,33645.0,-0.03860870005188571
684,107313.0,628500.0,2097.0,4428,06073020309,4410.0,518000.0,1633.0,81216.0,0.04008951016408466
685,119141.0,749800.0,2733.0,9136,06073020310,7611.0,461100.0,2152.0,75318.0,-0.07670930941817564
686,108821.0,805800.0,3501.0,3841,06073020311,2048.0,461100.0,2152.0,75318.0,-0.20778008357232747
687,111906.0,626700.0,,4180,06073020312,4415.0,372300.0,1185.0,64638.0,
688,54900.0,495300.0,1311.0,2575,06073020313,3019.0,372300.0,1185.0,64638.0,0.11457584928472708
689,156806.0,1145600.0,2940.0,2336,06073020401,2208.0,792400.0,2500.0,125132.0,0.022009514672108717
690,117417.0,695300.0,2336.0,3728,06073020403,3705.0,438300.0,1497.0,97101.0,-0.07815384878424268
691,95543.0,887500.0,2317.0,5512,06073020404,5025.0,681000.0,1895.0,85278.0,0.04748521660830614
692,154018.0,1052300.0,2304.0,3422,06073020405,3505.0,784500.0,1583.0,122400.0,-0.02105770171415003
693,76989.0,632000.0,1723.0,4457,06073020500,5078.0,458300.0,1427.0,61607.0,0.07791193036200827
694,58569.0,634600.0,1674.0,6000,06073020601,6234.0,353400.0,1414.0,57822.0,0.023076929062778875
695,69756.0,667100.0,1876.0,6372,06073020602,6022.0,440000.0,1368.0,56593.0,-0.03474286019657092
696,126538.0,703900.0,2551.0,4868,06073020705,4841.0,489306.0,0.0,116249.0,-0.13808065798181002
697,181521.0,981800.0,2843.0,6085,06073020706,6597.0,729600.0,2830.0,131719.0,0.058123408474338834
698,78281.0,559700.0,2079.0,5188,06073020707,5122.0,376700.0,1645.0,52244.0,-0.008206968130817359
699,162688.0,847000.0,2692.0,3755,06073020708,3640.0,554000.0,1533.0,88158.0,-0.19875713325074337
700,152656.0,917400.0,1429.0,1763,06073020710,1818.0,693200.0,1942.0,119821.0,0.18198560266655317
701,146250.0,988300.0,,3626,06073020711,3449.0,558200.0,1861.0,104227.0,
702,135163.0,807700.0,1979.0,4177,06073020712,4889.0,558200.0,1861.0,104227.0,0.09869836958013417
703,155556.0,876100.0,1756.0,5258,06073020801,5677.0,679100.0,1833.0,120708.0,0.1433931641071416
704,111029.0,626800.0,1835.0,3358,06073020805,3322.0,469100.0,1492.0,67222.0,-0.01894812354140562
705,74464.0,595000.0,1729.0,5636,06073020806,6379.0,383900.0,1376.0,64589.0,0.05330394583885495
706,126486.0,806600.0,,3234,06073020807,2720.0,611900.0,1933.0,101154.0,
707,134781.0,717400.0,2789.0,5030,06073020810,5229.0,520900.0,2324.0,122283.0,0.06409226813364735
708,134261.0,735700.0,2439.0,5934,06073020811,6100.0,496900.0,2321.0,117863.0,0.07682687699791584
709,51121.0,853400.0,1659.0,2217,06073020812,2284.0,455100.0,2007.0,90403.0,0.22654317172235228
710,115163.0,654000.0,2703.0,6109,06073020813,5209.0,455100.0,2007.0,90403.0,-0.0391325580712161
711,111304.0,571900.0,,2282,06073020902,2235.0,458700.0,1616.0,92908.0,
712,69831.0,462400.0,1455.0,3066,06073020903,3064.0,273497.0,1045.0,50288.0,-0.003231710922176013
713,82990.0,576300.0,1698.0,2562,06073020904,2223.0,383900.0,1173.0,58558.0,-0.039940948997912985
714,59885.0,316100.0,,1872,06073021001,1368.0,162100.0,729.0,45952.0,
715,104274.0,422300.0,997.0,1649,06073021002,1338.0,162100.0,729.0,45952.0,-0.09723376848762716
716,59684.0,363600.0,1779.0,4652,06073021101,5355.0,271700.0,1062.0,45288.0,0.0030442055903813145
717,52212.0,377400.0,2059.0,2966,06073021102,2643.0,271700.0,1062.0,45288.0,-0.07236267670308967
718,93370.0,483500.0,3163.0,3314,06073021202,3727.0,377600.0,1394.0,91667.0,-0.05419085650988753
719,138061.0,883600.0,,5941,06073021204,5541.0,685800.0,2839.0,108913.0,
720,96402.0,696600.0,2020.0,7168,06073021205,6813.0,508400.0,1567.0,61337.0,-0.036146054663677596
721,135000.0,777500.0,2125.0,3358,06073021206,3274.0,586500.0,2270.0,119441.0,0.14105115863225998
722,127074.0,664200.0,2027.0,6735,06073021302,7616.0,545100.0,1163.0,95568.0,-0.019184936156485588
723,167500.0,997000.0,,3215,06073021304,2699.0,652700.0,2393.0,124464.0,
724,132475.0,949900.0,3036.0,3936,06073021305,4543.0,727700.0,1990.0,135083.0,0.05115757196848088
725,157008.0,1025800.0,3501.0,5069,06073021306,5039.0,725342.0,1988.0,134622.0,-0.06407329772343906
726,102350.0,1243100.0,2583.0,4242,06073021401,4358.0,785300.0,1834.0,87188.0,-0.012354843904831894
727,97470.0,1139800.0,1911.0,3056,06073021402,3049.0,785300.0,1834.0,87188.0,0.10586911024580187
728,250001.0,2000001.0,2862.0,3892,06073021501,5007.0,1232500.0,1784.0,177863.0,-0.010592865422826891
729,176076.0,1727200.0,2325.0,9042,06073021502,6151.0,1235891.0,1794.0,178349.0,-0.010329217809423696
730,111023.0,1536500.0,3458.0,2922,06073021600,3282.0,1248100.0,2596.0,87604.0,0.030650299450036236
731,213125.0,2000001.0,3501.0,1987,06073021800,2403.0,2000001.0,3015.0,144276.0,0.004412340136958709
732,42976.0,540900.0,1191.0,3089,06073021900,7107.0,209600.0,1081.0,44885.0,0.19493331428531907
733,66801.0,603600.0,1743.0,4357,06073022000,4681.0,402800.0,1167.0,46291.0,-0.0229908458647821
734,156678.0,1287500.0,2938.0,2279,06073022101,2819.0,825900.0,1949.0,104705.0,-0.04641877134866658
735,143056.0,1227400.0,2844.0,7322,06073022102,7186.0,825900.0,1949.0,104705.0,-0.043995793279554773
736,,,,0,06073990100,0.0,0.0,0.0,0.0,
